"Timestamp","File","LineNumber","Victim","Killer","Weapon","RawLine"
"2025-10-04T18:21:05.419Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","1797","Lt_Crosby","Arch_Angel_Wolf","behr_rifle_ballistic_01_6490618266172","<2025-10-04T18:21:05.419Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'OOC_Stanton_2a_Cellin' killed by 'Arch_Angel_Wolf' [206065895598] using 'behr_rifle_ballistic_01_6490618266172' [Class behr_rifle_ballistic_01] with damage type 'Bullet' from direction x: -0.018558, y: -0.998413, z: -0.053176 [Team_ActorTech][Actor]"
"2025-10-04T18:21:25.722Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","1827","Lt_Crosby","squagor","behr_rifle_ballistic_01_6490618266377","<2025-10-04T18:21:25.722Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'OOC_Stanton_2a_Cellin' killed by 'squagor' [2295126856065] using 'behr_rifle_ballistic_01_6490618266377' [Class behr_rifle_ballistic_01] with damage type 'Bullet' from direction x: -0.652871, y: 0.755048, z: -0.060506 [Team_ActorTech][Actor]"
"2025-10-04T18:21:56.622Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","1866","Lt_Crosby","Jaxin_Deathunter","volt_lmg_energy_01_6490618266520","<2025-10-04T18:21:56.622Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'OOC_Stanton_2a_Cellin' killed by 'Jaxin_Deathunter' [202035317530] using 'volt_lmg_energy_01_6490618266520' [Class volt_lmg_energy_01] with damage type 'Bullet' from direction x: -0.038587, y: 0.998881, z: -0.027355 [Team_ActorTech][Actor]"
"2025-10-04T18:22:24.059Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","1904","Lt_Crosby","Arch_Angel_Wolf","behr_rifle_ballistic_02_civilian_6490618266638","<2025-10-04T18:22:24.059Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'OOC_Stanton_2a_Cellin' killed by 'Arch_Angel_Wolf' [206065895598] using 'behr_rifle_ballistic_02_civilian_6490618266638' [Class behr_rifle_ballistic_02_civilian] with damage type 'Bullet' from direction x: 0.908779, y: 0.359041, z: -0.212625 [Team_ActorTech][Actor]"
"2025-10-04T18:22:53.686Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","1958","Lt_Crosby","Quickwaffles","behr_rifle_ballistic_01_6490618266764","<2025-10-04T18:22:53.686Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'OOC_Stanton_2a_Cellin' killed by 'Quickwaffles' [1895570109286] using 'behr_rifle_ballistic_01_6490618266764' [Class behr_rifle_ballistic_01] with damage type 'Bullet' from direction x: -0.815081, y: 0.579168, z: -0.014390 [Team_ActorTech][Actor]"
"2025-10-04T18:23:13.489Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","1985","Lt_Crosby","Happycods","behr_rifle_ballistic_01_6490618266881","<2025-10-04T18:23:13.489Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'OOC_Stanton_2a_Cellin' killed by 'Happycods' [5848177015772] using 'behr_rifle_ballistic_01_6490618266881' [Class behr_rifle_ballistic_01] with damage type 'Bullet' from direction x: 0.540735, y: 0.840645, z: -0.030345 [Team_ActorTech][Actor]"
"2025-10-04T18:24:03.721Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","2032","Lt_Crosby","Mr_Azai","klwe_smg_energy_01_6490618267060","<2025-10-04T18:24:03.721Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'OOC_Stanton_2a_Cellin' killed by 'Mr_Azai' [202139717633] using 'klwe_smg_energy_01_6490618267060' [Class klwe_smg_energy_01] with damage type 'Bullet' from direction x: -0.944254, y: -0.322151, z: -0.067847 [Team_ActorTech][Actor]"
"2025-10-04T18:25:20.826Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","2133","Lt_Crosby","Bl1ng","volt_rifle_energy_01_blue01_6490618267307","<2025-10-04T18:25:20.826Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'OOC_Stanton_2a_Cellin' killed by 'Bl1ng' [245019999578] using 'volt_rifle_energy_01_blue01_6490618267307' [Class volt_rifle_energy_01_blue01] with damage type 'Bullet' from direction x: 0.196517, y: -0.978569, z: -0.061504 [Team_ActorTech][Actor]"
"2025-10-04T18:25:43.663Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","2165","Lt_Crosby","THEAvengerA7X","volt_smg_energy_01_6490618267393","<2025-10-04T18:25:43.663Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'OOC_Stanton_2a_Cellin' killed by 'THEAvengerA7X' [2142658541573] using 'volt_smg_energy_01_6490618267393' [Class volt_smg_energy_01] with damage type 'ElectricArc' from direction x: 0.263088, y: -0.960101, z: -0.094825 [Team_ActorTech][Actor]"
"2025-10-04T18:26:10.960Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","2200","Lt_Crosby","Mando012","behr_smg_ballistic_01_iae2201_6490618267485","<2025-10-04T18:26:10.960Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'OOC_Stanton_2a_Cellin' killed by 'Mando012' [1797091944173] using 'behr_smg_ballistic_01_iae2201_6490618267485' [Class behr_smg_ballistic_01_iae2201] with damage type 'Bullet' from direction x: 0.986364, y: 0.162398, z: -0.026695 [Team_ActorTech][Actor]"
"2025-10-04T18:26:23.290Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","2223","Lt_Crosby","Jaxin_Deathunter","gmni_rifle_ballistic_01_6490618265705","<2025-10-04T18:26:23.290Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'OOC_Stanton_2a_Cellin' killed by 'Jaxin_Deathunter' [202035317530] using 'gmni_rifle_ballistic_01_6490618265705' [Class gmni_rifle_ballistic_01] with damage type 'Bullet' from direction x: -0.045936, y: -0.998944, z: -0.000968 [Team_ActorTech][Actor]"
"2025-10-04T18:26:37.871Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","2246","Lt_Crosby","Mr_Azai","klwe_smg_energy_01_6490618267374","<2025-10-04T18:26:37.871Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'OOC_Stanton_2a_Cellin' killed by 'Mr_Azai' [202139717633] using 'klwe_smg_energy_01_6490618267374' [Class klwe_smg_energy_01] with damage type 'Bullet' from direction x: 0.807739, y: -0.588740, z: -0.030710 [Team_ActorTech][Actor]"
"2025-10-04T18:27:54.808Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","2568","Lt_Crosby","Jaxin_Deathunter","gmni_rifle_ballistic_01_6490819741727","<2025-10-04T18:27:54.808Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'SolarSystem_6490819737984' killed by 'Jaxin_Deathunter' [202035317530] using 'gmni_rifle_ballistic_01_6490819741727' [Class gmni_rifle_ballistic_01] with damage type 'Bullet' from direction x: 0.229437, y: 0.971737, z: -0.055548 [Team_ActorTech][Actor]"
"2025-10-04T18:28:18.531Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","2590","Lt_Crosby","IFPH-JETWING","klwe_pistol_energy_01_6490819741740","<2025-10-04T18:28:18.531Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'SolarSystem_6490819737984' killed by 'IFPH-JETWING' [245019997046] using 'klwe_pistol_energy_01_6490819741740' [Class klwe_pistol_energy_01] with damage type 'Bullet' from direction x: 0.297402, y: 0.954644, z: -0.014402 [Team_ActorTech][Actor]"
"2025-10-04T18:29:14.813Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","2626","Lt_Crosby","IFPH-JETWING","klwe_pistol_energy_01_6490819741861","<2025-10-04T18:29:14.813Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'SolarSystem_6490819737984' killed by 'IFPH-JETWING' [245019997046] using 'klwe_pistol_energy_01_6490819741861' [Class klwe_pistol_energy_01] with damage type 'Bullet' from direction x: -0.997957, y: -0.060097, z: -0.021706 [Team_ActorTech][Actor]"
"2025-10-04T18:30:29.279Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","2697","Lt_Crosby","IFPH-JETWING","unknown","<2025-10-04T18:30:29.279Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'SolarSystem_6490819737984' killed by 'IFPH-JETWING' [245019997046] using 'unknown' [Class unknown] with damage type 'BleedOut' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-04T18:31:10.347Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","2736","Lt_Crosby","THEAvengerA7X","volt_smg_energy_01_6490819741849","<2025-10-04T18:31:10.347Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'SolarSystem_6490819737984' killed by 'THEAvengerA7X' [2142658541573] using 'volt_smg_energy_01_6490819741849' [Class volt_smg_energy_01] with damage type 'ElectricArc' from direction x: 0.936878, y: 0.348487, z: -0.028579 [Team_ActorTech][Actor]"
"2025-10-04T18:31:25.037Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","2763","Lt_Crosby","Bios","volt_rifle_energy_01_black01_6490819742084","<2025-10-04T18:31:25.037Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'SolarSystem_6490819737984' killed by 'Bios' [202035298035] using 'volt_rifle_energy_01_black01_6490819742084' [Class volt_rifle_energy_01_black01] with damage type 'ElectricArc' from direction x: 0.430539, y: 0.895249, z: -0.114745 [Team_ActorTech][Actor]"
"2025-10-04T18:32:14.181Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","2799","Lt_Crosby","Bl1ng","volt_rifle_energy_01_blue01_6490819742164","<2025-10-04T18:32:14.181Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'SolarSystem_6490819737984' killed by 'Bl1ng' [245019999578] using 'volt_rifle_energy_01_blue01_6490819742164' [Class volt_rifle_energy_01_blue01] with damage type 'ElectricArc' from direction x: -0.684146, y: 0.728576, z: -0.033487 [Team_ActorTech][Actor]"
"2025-10-04T18:32:43.475Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","2838","Lt_Crosby","IFPH-JETWING","klwe_pistol_energy_01_6490819742310","<2025-10-04T18:32:43.475Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'SolarSystem_6490819737984' killed by 'IFPH-JETWING' [245019997046] using 'klwe_pistol_energy_01_6490819742310' [Class klwe_pistol_energy_01] with damage type 'Bullet' from direction x: 0.480636, y: 0.876916, z: 0.002693 [Team_ActorTech][Actor]"
"2025-10-04T18:33:15.704Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","2881","Lt_Crosby","THEAvengerA7X","volt_smg_energy_01_6490819742396","<2025-10-04T18:33:15.704Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'SolarSystem_6490819737984' killed by 'THEAvengerA7X' [2142658541573] using 'volt_smg_energy_01_6490819742396' [Class volt_smg_energy_01] with damage type 'ElectricArc' from direction x: -0.659584, y: 0.719416, z: -0.217693 [Team_ActorTech][Actor]"
"2025-10-04T18:33:34.244Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","2903","Lt_Crosby","Bios","volt_rifle_energy_01_black01_6490819742421","<2025-10-04T18:33:34.244Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'SolarSystem_6490819737984' killed by 'Bios' [202035298035] using 'volt_rifle_energy_01_black01_6490819742421' [Class volt_rifle_energy_01_black01] with damage type 'Bullet' from direction x: -0.546311, y: 0.773238, z: -0.321942 [Team_ActorTech][Actor]"
"2025-10-04T18:33:58.318Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","2932","Lt_Crosby","IFPH-JETWING","klwe_pistol_energy_01_6490819742424","<2025-10-04T18:33:58.318Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'SolarSystem_6490819737984' killed by 'IFPH-JETWING' [245019997046] using 'klwe_pistol_energy_01_6490819742424' [Class klwe_pistol_energy_01] with damage type 'Bullet' from direction x: 0.993945, y: -0.059415, z: 0.092429 [Team_ActorTech][Actor]"
"2025-10-04T18:34:25.842Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","2961","Lt_Crosby","squagor","behr_rifle_ballistic_01_6490819742558","<2025-10-04T18:34:25.842Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'SolarSystem_6490819737984' killed by 'squagor' [2295126856065] using 'behr_rifle_ballistic_01_6490819742558' [Class behr_rifle_ballistic_01] with damage type 'Bullet' from direction x: -0.892196, y: 0.444689, z: -0.078980 [Team_ActorTech][Actor]"
"2025-10-04T18:35:23.750Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","3001","Lt_Crosby","IFPH-JETWING","klwe_pistol_energy_01_6490819742660","<2025-10-04T18:35:23.750Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'SolarSystem_6490819737984' killed by 'IFPH-JETWING' [245019997046] using 'klwe_pistol_energy_01_6490819742660' [Class klwe_pistol_energy_01] with damage type 'Bullet' from direction x: 0.451753, y: 0.891463, z: -0.034822 [Team_ActorTech][Actor]"
"2025-10-04T18:36:02.988Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","3029","Lt_Crosby","THEAvengerA7X","volt_smg_energy_01_6490819742668","<2025-10-04T18:36:02.988Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'SolarSystem_6490819737984' killed by 'THEAvengerA7X' [2142658541573] using 'volt_smg_energy_01_6490819742668' [Class volt_smg_energy_01] with damage type 'ElectricArc' from direction x: -0.830358, y: -0.546541, z: -0.108618 [Team_ActorTech][Actor]"
"2025-10-04T18:36:39.112Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","3063","Lt_Crosby","THEAvengerA7X","volt_smg_energy_01_6490819742803","<2025-10-04T18:36:39.112Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'SolarSystem_6490819737984' killed by 'THEAvengerA7X' [2142658541573] using 'volt_smg_energy_01_6490819742803' [Class volt_smg_energy_01] with damage type 'ElectricArc' from direction x: 0.951970, y: -0.272439, z: -0.139752 [Team_ActorTech][Actor]"
"2025-10-04T18:37:16.842Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (11 09 20).log","3095","Lt_Crosby","squagor","behr_rifle_ballistic_01_6490819742824","<2025-10-04T18:37:16.842Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'SolarSystem_6490819737984' killed by 'squagor' [2295126856065] using 'behr_rifle_ballistic_01_6490819742824' [Class behr_rifle_ballistic_01] with damage type 'Bullet' from direction x: -0.790636, y: 0.608971, z: -0.063634 [Team_ActorTech][Actor]"
"2025-10-04T22:59:56.982Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (15 40 24).log","2259","Lt_Crosby","unknown","unknown","<2025-10-04T22:59:56.982Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'MISC_Hull_C_6492490025615' killed by 'unknown' [0] using 'unknown' [Class unknown] with damage type 'Crash' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-05T01:19:41.521Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 04 Oct 25 (17 15 50).log","5069","Lt_Crosby","Lt_Crosby","Lt_Crosby","<2025-10-05T01:19:41.521Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'Hangar_SmallTop_RestStop_6490746675660' killed by 'Lt_Crosby' [5566542605615] using 'Lt_Crosby' [Class Player] with damage type 'Suicide' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-05T15:37:27.851Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 05 Oct 25 (06 51 04).log","7739","Lt_Crosby","Lt_Crosby","Lt_Crosby","<2025-10-05T15:37:27.851Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'OOC_Stanton_1c_Magda' killed by 'Lt_Crosby' [5566542605615] using 'Lt_Crosby' [Class Player] with damage type 'Suicide' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-05T17:26:40.569Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 05 Oct 25 (06 51 04).log","14599","Lt_Crosby","Lt_Crosby","unknown","<2025-10-05T17:26:40.569Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'MISC_Hull_C_6511867859650' killed by 'Lt_Crosby' [5566542605615] using 'unknown' [Class unknown] with damage type 'SelfDestruct' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-06T01:12:55.018Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 05 Oct 25 (17 01 47).log","2347","Lt_Crosby","unknown","unknown","<2025-10-06T01:12:55.018Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'MISC_Hull_C_6513172255464' killed by 'unknown' [0] using 'unknown' [Class unknown] with damage type 'Crash' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-06T02:11:08.224Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10380617) 05 Oct 25 (17 01 47).log","4540","Lt_Crosby","Lt_Crosby","unknown","<2025-10-06T02:11:08.224Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'ANVL_Arrow_6496351456702' killed by 'Lt_Crosby' [5566542605615] using 'unknown' [Class unknown] with damage type 'Crash' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-08T04:18:46.724Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10392434) 07 Oct 25 (19 24 20).log","6943","Lt_Crosby","unknown","unknown","<2025-10-08T04:18:46.724Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'MISC_Hull_C_6496351450758' killed by 'unknown' [0] using 'unknown' [Class unknown] with damage type 'Crash' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-11T06:14:38.765Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10392434) 10 Oct 25 (21 03 00).log","5904","Lt_Crosby","MinTerx","AMRS_LaserCannon_S4_6625938071054","<2025-10-11T06:14:38.765Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'ANVL_Hornet_F7CS_Mk2_6611004647767' killed by 'MinTerx' [3798552341323] using 'AMRS_LaserCannon_S4_6625938071054' [Class unknown] with damage type 'VehicleDestruction' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-12T18:59:25.169Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10392434) 12 Oct 25 (08 55 35).log","18236","Lt_Crosby","Lt_Crosby","unknown","<2025-10-12T18:59:25.169Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'MISC_Hull_C_6624520520550' killed by 'Lt_Crosby' [5566542605615] using 'unknown' [Class unknown] with damage type 'SelfDestruct' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-12T19:45:52.789Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10392434) 12 Oct 25 (08 55 35).log","26041","Lt_Crosby","Hazard-008","Hazard-008","<2025-10-12T19:45:52.789Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'ObjectContainer-ugf_lta_a_0002' killed by 'Hazard-008' [6311925980620] using 'Hazard-008' [Class unknown] with damage type 'Hazard' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-12T20:08:40.080Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10392434) 12 Oct 25 (08 55 35).log","27904","Lt_Crosby","Squaredhalo","HRST_LaserRepeater_S5_6656878593440","<2025-10-12T20:08:40.080Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'KRIG_L21_Wolf_6657294512747' killed by 'Squaredhalo' [202113668804] using 'HRST_LaserRepeater_S5_6656878593440' [Class unknown] with damage type 'VehicleDestruction' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-12T23:18:01.563Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10392434) 12 Oct 25 (16 15 02).log","881","Lt_Crosby","Hazard-000","Hazard-000","<2025-10-12T23:18:01.563Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'ObjectContainer-0002_INT' killed by 'Hazard-000' [6670238358529] using 'Hazard-000' [Class unknown] with damage type 'Hazard' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-13T00:09:34.681Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10392434) 12 Oct 25 (16 15 02).log","6870","Lt_Crosby","Lt_Crosby","Lt_Crosby","<2025-10-13T00:09:34.681Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'ObjectContainer-ugf_lta_a_0001_drugs_int' killed by 'Lt_Crosby' [5566542605615] using 'Lt_Crosby' [Class Player] with damage type 'Suicide' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-13T17:36:25.381Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10392434) 13 Oct 25 (09 00 18).log","7401","Lt_Crosby","Lt_Crosby","unknown","<2025-10-13T17:36:25.381Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'ANVL_Arrow_6662207101160' killed by 'Lt_Crosby' [5566542605615] using 'unknown' [Class unknown] with damage type 'Crash' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-13T22:18:34.628Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10392434) 13 Oct 25 (09 00 18).log","16949","Lt_Crosby","unknown","unknown","<2025-10-13T22:18:34.628Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'ANVL_Arrow_6662207111455' killed by 'unknown' [0] using 'unknown' [Class unknown] with damage type 'Crash' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-13T22:52:29.112Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10392434) 13 Oct 25 (09 00 18).log","18699","Lt_Crosby","unknown","unknown","<2025-10-13T22:52:29.112Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'rs_ext_cru-leo1' killed by 'unknown' [0] using 'unknown' [Class unknown] with damage type 'BleedOut' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-13T23:40:38.689Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10392434) 13 Oct 25 (09 00 18).log","23492","Lt_Crosby","Pacrowde87","gmni_lmg_ballistic_01_green_red01_6673546362933","<2025-10-13T23:40:38.689Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'layout_int_lab_004' killed by 'Pacrowde87' [563008617194] using 'gmni_lmg_ballistic_01_green_red01_6673546362933' [Class gmni_lmg_ballistic_01_green_red01] with damage type 'Bullet' from direction x: -0.598911, y: -0.675431, z: -0.430231 [Team_ActorTech][Actor]"
"2025-10-14T01:20:38.560Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10392434) 13 Oct 25 (09 00 18).log","32508","Lt_Crosby","Lt_Crosby","unknown","<2025-10-14T01:20:38.560Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'RSI_Apollo_Medivac_6266000988302' killed by 'Lt_Crosby' [5566542605615] using 'unknown' [Class unknown] with damage type 'Crash' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
"2025-10-14T03:27:17.123Z","C:\Program Files\Roberts Space Industries\StarCitizen\LIVE\logbackups\Game Build(10392434) 13 Oct 25 (20 13 15).log","2319","Lt_Crosby","Hazard-004","Hazard-004","<2025-10-14T03:27:17.123Z> [Notice] <Actor Death> CActor::Kill: 'Lt_Crosby' [5566542605615] in zone 'p2l4_contestedzone' killed by 'Hazard-004' [6441590713959] using 'Hazard-004' [Class unknown] with damage type 'Hazard' from direction x: 0.000000, y: 0.000000, z: 0.000000 [Team_ActorTech][Actor]"
